UID,NERC,Region,Def,Start,End,Center,Center_DOY,T_Max_Min,Duration,Coverage
NERC3_Def11_Event80,3,TRE,11,2013-01-13,2013-01-23,2013-01-16,16,28.3,11,61.2
NERC3_Def11_Event81,3,TRE,11,2023-01-30,2023-02-05,2023-01-31,31,28.3,7,81.9
NERC3_Def11_Event82,3,TRE,11,2007-12-23,2007-12-31,2007-12-23,357,28.3,9,69.7
NERC3_Def11_Event83,3,TRE,11,1987-03-29,1987-04-01,1987-03-30,89,28.2,4,77.7
NERC3_Def11_Event84,3,TRE,11,1980-01-30,1980-02-04,1980-02-01,32,28.2,6,60.6
NERC3_Def11_Event85,3,TRE,11,2021-01-07,2021-01-18,2021-01-12,12,28.2,12,77.7
NERC3_Def11_Event86,3,TRE,11,1991-11-01,1991-11-06,1991-11-04,308,28.1,6,67.6
NERC3_Def11_Event87,3,TRE,11,2009-01-10,2009-01-22,2009-01-16,16,28.1,13,59.6
NERC3_Def11_Event88,3,TRE,11,1984-12-03,1984-12-08,1984-12-07,342,28.1,6,65.4
NERC3_Def11_Event89,3,TRE,11,2013-12-22,2013-12-31,2013-12-24,358,28.0,10,69.7
NERC3_Def11_Event90,3,TRE,11,1990-12-04,1990-12-11,1990-12-05,339,28.0,8,45.7
NERC3_Def11_Event91,3,TRE,11,1988-01-20,1988-01-29,1988-01-21,21,27.9,10,60.6
NERC3_Def11_Event92,3,TRE,11,1999-01-09,1999-01-11,1999-01-10,10,27.8,3,71.8
NERC3_Def11_Event93,3,TRE,11,2002-12-24,2002-12-29,2002-12-25,359,27.8,6,64.9
NERC3_Def11_Event94,3,TRE,11,2020-02-05,2020-02-08,2020-02-06,37,27.7,4,69.7
NERC3_Def11_Event95,3,TRE,11,2019-12-17,2019-12-25,2019-12-18,352,27.6,9,44.7
NERC3_Def11_Event96,3,TRE,11,1984-02-27,1984-03-01,1984-02-29,60,27.5,4,77.7
NERC3_Def11_Event97,3,TRE,11,1987-01-17,1987-01-28,1987-01-19,19,27.5,12,49.5
NERC3_Def11_Event98,3,TRE,11,1993-10-30,1993-11-01,1993-10-31,304,27.5,3,49.5
NERC3_Def11_Event99,3,TRE,11,1987-12-15,1987-12-18,1987-12-16,350,27.4,4,77.7
NERC3_Def11_Event100,3,TRE,11,2006-02-17,2006-02-21,2006-02-19,50,27.4,5,73.9
NERC3_Def11_Event101,3,TRE,11,1993-12-19,1993-12-31,1993-12-23,357,27.2,13,53.7
NERC3_Def11_Event102,3,TRE,11,2013-11-22,2013-11-30,2013-11-27,331,27.1,9,83.5
NERC3_Def11_Event103,3,TRE,11,2003-02-23,2003-03-01,2003-02-25,56,27.0,7,59.6
NERC3_Def11_Event104,3,TRE,11,1995-01-01,1995-01-09,1995-01-05,5,27.0,9,60.6
NERC3_Def11_Event105,3,TRE,11,2003-01-10,2003-01-20,2003-01-18,18,27.0,11,63.3
NERC3_Def11_Event106,3,TRE,11,2001-11-27,2001-12-01,2001-11-30,334,26.9,5,69.7
NERC3_Def11_Event107,3,TRE,11,2005-01-05,2005-01-09,2005-01-06,6,26.8,5,54.8
NERC3_Def11_Event108,3,TRE,11,1998-03-08,1998-03-13,1998-03-10,69,26.8,6,73.9
NERC3_Def11_Event109,3,TRE,11,2000-01-04,2000-01-06,2000-01-05,5,26.5,3,54.8
NERC3_Def11_Event110,3,TRE,11,2014-11-12,2014-11-20,2014-11-14,318,26.4,9,73.4
NERC3_Def11_Event111,3,TRE,11,2005-01-13,2005-01-20,2005-01-17,17,26.3,8,64.4
NERC3_Def11_Event112,3,TRE,11,1994-01-28,1994-02-03,1994-02-02,33,26.1,7,86.2
NERC3_Def11_Event113,3,TRE,11,2017-12-07,2017-12-17,2017-12-08,342,26.1,11,52.7
NERC3_Def11_Event114,3,TRE,11,2006-02-11,2006-02-14,2006-02-12,43,26.1,4,75.0
NERC3_Def11_Event115,3,TRE,11,2004-12-12,2004-12-20,2004-12-15,350,26.1,9,48.9
NERC3_Def11_Event116,3,TRE,11,2018-11-13,2018-11-19,2018-11-14,318,26.0,7,56.9
NERC3_Def11_Event117,3,TRE,11,2004-01-05,2004-01-12,2004-01-06,6,26.0,8,70.2
NERC3_Def11_Event118,3,TRE,11,1986-02-09,1986-02-15,1986-02-11,42,25.9,7,62.8
NERC3_Def11_Event119,3,TRE,11,2009-11-30,2009-12-07,2009-12-05,339,25.8,8,66.0
NERC3_Def11_Event120,3,TRE,11,1997-12-10,1997-12-19,1997-12-13,347,25.7,10,66.0
NERC3_Def11_Event121,3,TRE,11,2008-12-10,2008-12-13,2008-12-11,346,25.6,4,66.5
NERC3_Def11_Event122,3,TRE,11,2010-12-12,2010-12-14,2010-12-13,347,25.6,3,44.1
NERC3_Def11_Event123,3,TRE,11,2022-02-23,2022-03-03,2022-02-25,56,25.5,9,38.8
NERC3_Def11_Event124,3,TRE,11,1992-01-09,1992-01-21,1992-01-16,16,25.5,13,67.0
NERC3_Def11_Event125,3,TRE,11,2008-12-21,2008-12-25,2008-12-22,357,25.4,5,64.4
NERC3_Def11_Event126,3,TRE,11,2009-12-24,2009-12-31,2009-12-25,359,25.4,8,78.7
NERC3_Def11_Event127,3,TRE,11,2011-01-19,2011-01-29,2011-01-21,21,25.4,11,63.8
NERC3_Def11_Event128,3,TRE,11,2009-01-24,2009-02-05,2009-01-29,29,25.4,13,57.4
NERC3_Def11_Event129,3,TRE,11,2010-01-29,2010-02-19,2010-02-08,39,25.1,22,63.3
NERC3_Def11_Event130,3,TRE,11,1996-11-24,1996-11-29,1996-11-26,331,25.0,6,70.2
NERC3_Def11_Event131,3,TRE,11,1998-12-22,1998-12-31,1998-12-25,359,24.8,10,67.6
NERC3_Def11_Event132,3,TRE,11,1988-02-03,1988-02-13,1988-02-06,37,24.7,11,60.1
NERC3_Def11_Event133,3,TRE,11,2011-12-05,2011-12-12,2011-12-07,341,24.7,8,68.6
NERC3_Def11_Event134,3,TRE,11,2008-01-13,2008-01-28,2008-01-20,20,24.7,16,33.0
NERC3_Def11_Event135,3,TRE,11,2012-12-10,2012-12-14,2012-12-11,346,24.6,5,36.7
NERC3_Def11_Event136,3,TRE,11,2008-01-01,2008-01-04,2008-01-03,3,24.5,4,85.1
NERC3_Def11_Event137,3,TRE,11,1994-01-07,1994-01-09,1994-01-08,8,24.3,3,74.5
NERC3_Def11_Event138,3,TRE,11,1980-02-09,1980-02-13,1980-02-10,41,24.3,5,69.7
NERC3_Def11_Event139,3,TRE,11,1994-01-14,1994-01-23,1994-01-19,19,24.2,10,57.4
NERC3_Def11_Event140,3,TRE,11,1997-01-28,1997-02-01,1997-01-28,28,24.0,5,58.5
NERC3_Def11_Event141,3,TRE,11,2000-01-24,2000-02-09,2000-01-30,30,23.8,17,49.5
NERC3_Def11_Event142,3,TRE,11,2003-01-22,2003-01-28,2003-01-24,24,23.8,7,69.7
NERC3_Def11_Event143,3,TRE,11,2015-02-23,2015-03-08,2015-03-06,65,23.6,14,68.1
NERC3_Def11_Event144,3,TRE,11,1993-11-25,1993-11-30,1993-11-27,331,23.5,6,76.6
NERC3_Def11_Event145,3,TRE,11,2019-03-03,2019-03-07,2019-03-04,63,23.4,5,71.8
NERC3_Def11_Event146,3,TRE,11,1999-01-02,1999-01-07,1999-01-04,4,23.3,6,66.5
NERC3_Def11_Event147,3,TRE,11,1982-01-31,1982-02-14,1982-02-06,37,23.3,15,53.7
NERC3_Def11_Event148,3,TRE,11,2006-11-30,2006-12-10,2006-12-01,335,23.1,11,68.1
NERC3_Def11_Event149,3,TRE,11,1994-02-09,1994-02-18,1994-02-11,42,22.9,10,59.0
NERC3_Def11_Event150,3,TRE,11,1996-03-07,1996-03-12,1996-03-09,69,22.6,6,88.3
NERC3_Def11_Event151,3,TRE,11,2007-02-13,2007-02-19,2007-02-16,47,22.6,7,71.8
NERC3_Def11_Event152,3,TRE,11,1980-02-16,1980-02-19,1980-02-17,48,22.5,4,52.7
NERC3_Def11_Event153,3,TRE,11,2000-12-11,2000-12-31,2000-12-30,365,22.3,21,58.0
NERC3_Def11_Event154,3,TRE,11,1985-12-11,1985-12-30,1985-12-14,348,22.3,20,60.1
NERC3_Def11_Event155,3,TRE,11,2022-01-02,2022-01-08,2022-01-02,2,22.2,7,70.2
NERC3_Def11_Event156,3,TRE,11,2022-01-20,2022-01-31,2022-01-21,21,21.8,12,52.7
NERC3_Def11_Event157,3,TRE,11,2001-01-01,2001-01-25,2001-01-03,3,21.7,25,55.9
NERC3_Def11_Event158,3,TRE,11,1995-12-09,1995-12-11,1995-12-10,344,21.7,3,80.3
NERC3_Def11_Event159,3,TRE,11,2002-01-01,2002-01-09,2002-01-03,3,21.7,9,73.9
NERC3_Def11_Event160,3,TRE,11,2011-01-06,2011-01-17,2011-01-12,12,21.7,12,59.6
NERC3_Def11_Event161,3,TRE,11,1988-01-01,1988-01-15,1988-01-08,8,21.5,15,76.1
NERC3_Def11_Event162,3,TRE,11,2002-02-26,2002-03-06,2002-02-27,58,21.4,9,67.0
NERC3_Def11_Event163,3,TRE,11,2007-01-13,2007-02-11,2007-01-16,16,21.3,30,50.5
NERC3_Def11_Event164,3,TRE,11,2004-12-22,2004-12-28,2004-12-23,358,20.9,7,84.0
NERC3_Def11_Event165,3,TRE,11,2016-12-18,2016-12-23,2016-12-19,354,20.2,6,60.6
NERC3_Def11_Event166,3,TRE,11,1984-01-10,1984-02-08,1984-01-21,21,20.2,30,61.7
NERC3_Def11_Event167,3,TRE,11,2005-12-04,2005-12-13,2005-12-09,343,20.1,10,66.0
NERC3_Def11_Event168,3,TRE,11,2014-02-02,2014-02-15,2014-02-06,37,20.1,14,76.6
NERC3_Def11_Event169,3,TRE,11,2015-01-01,2015-01-28,2015-01-08,8,19.8,28,31.4
NERC3_Def11_Event170,3,TRE,11,1996-01-02,1996-01-14,1996-01-07,7,19.7,13,56.9
NERC3_Def11_Event171,3,TRE,11,1996-12-15,1996-12-21,1996-12-19,354,19.4,7,88.8
NERC3_Def11_Event172,3,TRE,11,1980-03-01,1980-03-03,1980-03-02,62,19.3,3,80.3
NERC3_Def11_Event173,3,TRE,11,1981-02-11,1981-02-17,1981-02-11,42,19.3,7,65.4
NERC3_Def11_Event174,3,TRE,11,2013-12-05,2013-12-18,2013-12-07,341,19.0,14,75.5
NERC3_Def11_Event175,3,TRE,11,1989-02-03,1989-02-11,1989-02-07,38,19.0,9,71.3
NERC3_Def11_Event176,3,TRE,11,1997-01-06,1997-01-20,1997-01-12,12,19.0,15,65.4
NERC3_Def11_Event177,3,TRE,11,1996-01-18,1996-01-22,1996-01-19,19,18.9,5,64.4
NERC3_Def11_Event178,3,TRE,11,1989-03-04,1989-03-11,1989-03-06,65,18.8,8,29.8
NERC3_Def11_Event179,3,TRE,11,2014-01-14,2014-01-31,2014-01-22,22,18.5,18,70.7
NERC3_Def11_Event180,3,TRE,11,2018-01-01,2018-01-07,2018-01-01,1,18.4,7,67.0
NERC3_Def11_Event181,3,TRE,11,1990-12-22,1990-12-28,1990-12-24,358,17.3,7,60.6
NERC3_Def11_Event182,3,TRE,11,2017-01-03,2017-01-09,2017-01-07,7,17.2,7,50.5
NERC3_Def11_Event183,3,TRE,11,2014-01-01,2014-01-09,2014-01-06,6,16.2,9,69.1
NERC3_Def11_Event184,3,TRE,11,2014-03-02,2014-03-10,2014-03-03,62,15.8,9,51.6
NERC3_Def11_Event185,3,TRE,11,1985-01-01,1985-01-29,1985-01-21,21,15.0,29,68.6
NERC3_Def11_Event186,3,TRE,11,2010-01-01,2010-01-13,2010-01-09,9,14.7,13,83.5
NERC3_Def11_Event187,3,TRE,11,1985-01-31,1985-02-09,1985-02-02,33,14.0,10,80.3
NERC3_Def11_Event188,3,TRE,11,2022-02-02,2022-02-15,2022-02-04,35,13.8,14,64.9
NERC3_Def11_Event189,3,TRE,11,2018-01-11,2018-01-19,2018-01-17,17,13.2,9,62.8
NERC3_Def11_Event190,3,TRE,11,2024-01-09,2024-01-22,2024-01-16,16,12.2,14,74.5
NERC3_Def11_Event191,3,TRE,11,1996-01-30,1996-02-06,1996-02-04,35,12.2,8,55.9
NERC3_Def11_Event192,3,TRE,11,2022-12-15,2022-12-28,2022-12-23,357,11.2,14,76.6
NERC3_Def11_Event193,3,TRE,11,2011-02-01,2011-02-14,2011-02-03,34,9.4,14,64.4
NERC3_Def11_Event194,3,TRE,11,1982-01-07,1982-01-18,1982-01-11,11,8.2,12,86.2
NERC3_Def11_Event195,3,TRE,11,1983-12-14,1983-12-31,1983-12-25,359,3.9,18,86.7
NERC3_Def11_Event196,3,TRE,11,1989-12-08,1989-12-28,1989-12-23,357,-0.5,21,64.9
NERC3_Def11_Event197,3,TRE,11,2021-02-05,2021-02-23,2021-02-16,47,-1.2,19,52.1
NERC4_Def11_Event1,4,FRCC,11,1993-02-01,1993-02-03,1993-02-02,33,48.6,3,61.4
NERC4_Def11_Event2,4,FRCC,11,1990-11-18,1990-11-21,1990-11-18,322,48.4,4,59.6
NERC4_Def11_Event3,4,FRCC,11,2008-04-14,2008-04-17,2008-04-16,107,46.6,4,63.2
NERC4_Def11_Event4,4,FRCC,11,2013-12-16,2013-12-19,2013-12-18,352,46.4,4,78.9
NERC4_Def11_Event5,4,FRCC,11,2005-03-09,2005-03-13,2005-03-11,70,46.3,5,64.9
NERC4_Def11_Event6,4,FRCC,11,1987-03-13,1987-03-17,1987-03-14,73,46.3,5,61.4
NERC4_Def11_Event7,4,FRCC,11,1996-11-09,1996-11-13,1996-11-10,315,46.1,5,75.4
NERC4_Def11_Event8,4,FRCC,11,2024-01-01,2024-01-05,2024-01-03,3,46.1,5,68.4
NERC4_Def11_Event9,4,FRCC,11,1998-03-21,1998-03-25,1998-03-22,81,45.7,5,70.2
NERC4_Def11_Event10,4,FRCC,11,1994-12-23,1994-12-29,1994-12-27,361,45.4,7,64.9
NERC4_Def11_Event11,4,FRCC,11,1981-02-24,1981-03-01,1981-02-25,56,45.3,6,50.9
NERC4_Def11_Event12,4,FRCC,11,2013-01-22,2013-01-27,2013-01-24,24,45.2,6,64.9
NERC4_Def11_Event13,4,FRCC,11,2003-02-11,2003-02-15,2003-02-13,44,44.9,5,75.4
NERC4_Def11_Event14,4,FRCC,11,2016-01-11,2016-01-14,2016-01-11,11,44.6,4,78.9
NERC4_Def11_Event15,4,FRCC,11,1997-12-14,1997-12-21,1997-12-18,352,44.6,8,68.4
NERC4_Def11_Event16,4,FRCC,11,2005-12-01,2005-12-04,2005-12-02,336,44.4,4,66.7
NERC4_Def11_Event17,4,FRCC,11,2019-01-25,2019-02-01,2019-01-29,29,44.3,8,77.2
NERC4_Def11_Event18,4,FRCC,11,1990-12-09,1990-12-16,1990-12-09,343,44.2,8,59.6
NERC4_Def11_Event19,4,FRCC,11,2020-01-05,2020-01-09,2020-01-06,6,44.2,5,59.6
NERC4_Def11_Event20,4,FRCC,11,2023-11-28,2023-11-30,2023-11-29,333,44.2,3,78.9
NERC4_Def11_Event21,4,FRCC,11,1991-11-07,1991-11-14,1991-11-10,314,44.1,8,70.2
NERC4_Def11_Event22,4,FRCC,11,1995-01-08,1995-01-12,1995-01-09,9,44.0,5,68.4
NERC4_Def11_Event23,4,FRCC,11,1991-02-08,1991-02-13,1991-02-12,43,44.0,6,56.1
NERC4_Def11_Event24,4,FRCC,11,1984-03-08,1984-03-12,1984-03-08,68,44.0,5,68.4
NERC4_Def11_Event25,4,FRCC,11,1998-01-28,1998-02-01,1998-01-29,29,44.0,5,84.2
NERC4_Def11_Event26,4,FRCC,11,1991-12-17,1991-12-22,1991-12-17,351,43.8,6,70.2
NERC4_Def11_Event27,4,FRCC,11,1988-12-02,1988-12-07,1988-12-02,337,43.8,6,70.2
NERC4_Def11_Event28,4,FRCC,11,1989-02-09,1989-02-13,1989-02-11,42,43.8,5,71.9
NERC4_Def11_Event29,4,FRCC,11,2004-03-09,2004-03-14,2004-03-11,71,43.7,6,61.4
NERC4_Def11_Event30,4,FRCC,11,2005-12-12,2005-12-16,2005-12-13,347,43.3,5,71.9
NERC4_Def11_Event31,4,FRCC,11,2010-11-05,2010-11-11,2010-11-07,311,43.3,7,66.7
NERC4_Def11_Event32,4,FRCC,11,2011-12-28,2011-12-31,2011-12-29,363,43.1,4,66.7
NERC4_Def11_Event33,4,FRCC,11,2010-01-26,2010-01-29,2010-01-27,27,42.9,4,75.4
NERC4_Def11_Event34,4,FRCC,11,2018-12-22,2018-12-26,2018-12-23,357,42.8,5,61.4
NERC4_Def11_Event35,4,FRCC,11,1997-01-31,1997-02-04,1997-02-01,32,42.8,5,19.3
NERC4_Def11_Event36,4,FRCC,11,2012-11-21,2012-11-27,2012-11-25,330,42.8,7,57.9
NERC4_Def11_Event37,4,FRCC,11,2024-02-20,2024-02-28,2024-02-21,52,42.8,9,59.6
NERC4_Def11_Event38,4,FRCC,11,1998-03-02,1998-03-06,1998-03-04,63,42.8,5,66.7
NERC4_Def11_Event39,4,FRCC,11,2017-01-28,2017-02-05,2017-01-31,31,42.8,9,68.4
NERC4_Def11_Event40,4,FRCC,11,1988-03-20,1988-03-23,1988-03-20,80,42.8,4,59.6
NERC4_Def11_Event41,4,FRCC,11,1996-03-20,1996-03-25,1996-03-22,82,42.7,6,71.9
NERC4_Def11_Event42,4,FRCC,11,1997-12-28,1997-12-31,1997-12-28,362,42.7,4,78.9
NERC4_Def11_Event43,4,FRCC,11,2024-01-29,2024-02-10,2024-02-01,32,42.5,13,57.9
NERC4_Def11_Event44,4,FRCC,11,2013-03-13,2013-03-17,2013-03-15,74,42.3,5,82.5
NERC4_Def11_Event45,4,FRCC,11,1989-03-08,1989-03-15,1989-03-09,68,42.2,8,57.9
NERC4_Def11_Event46,4,FRCC,11,2018-03-21,2018-03-25,2018-03-23,82,42.1,5,57.9
NERC4_Def11_Event47,4,FRCC,11,1992-02-07,1992-02-12,1992-02-09,40,42.1,6,70.2
NERC4_Def11_Event48,4,FRCC,11,2011-03-11,2011-03-16,2011-03-12,71,42.0,6,54.4
NERC4_Def11_Event49,4,FRCC,11,2014-02-14,2014-02-19,2014-02-14,45,42.0,6,59.6
NERC4_Def11_Event50,4,FRCC,11,2024-12-21,2024-12-26,2024-12-22,357,41.7,6,66.7
NERC4_Def11_Event51,4,FRCC,11,2011-11-30,2011-12-03,2011-12-01,335,41.6,4,66.7
NERC4_Def11_Event52,4,FRCC,11,1989-10-20,1989-10-23,1989-10-21,294,41.6,4,56.1
NERC4_Def11_Event53,4,FRCC,11,1983-03-09,1983-03-14,1983-03-12,71,41.4,6,75.4
NERC4_Def11_Event54,4,FRCC,11,2014-11-18,2014-11-21,2014-11-19,323,41.3,4,75.4
NERC4_Def11_Event55,4,FRCC,11,1998-02-04,1998-02-15,1998-02-09,40,41.3,12,63.2
NERC4_Def11_Event56,4,FRCC,11,2004-01-20,2004-01-26,2004-01-24,24,41.3,7,64.9
NERC4_Def11_Event57,4,FRCC,11,2016-02-25,2016-03-03,2016-02-27,58,41.3,8,43.9
NERC4_Def11_Event58,4,FRCC,11,1992-11-28,1992-12-06,1992-11-30,335,41.1,9,71.9
NERC4_Def11_Event59,4,FRCC,11,2011-02-11,2011-02-20,2011-02-13,44,41.1,10,68.4
NERC4_Def11_Event60,4,FRCC,11,1983-02-08,1983-02-10,1983-02-08,39,41.0,3,66.7
NERC4_Def11_Event61,4,FRCC,11,2006-03-25,2006-03-30,2006-03-26,85,40.9,6,73.7
NERC4_Def11_Event62,4,FRCC,11,2011-01-27,2011-02-01,2011-01-27,27,40.8,6,82.5
NERC4_Def11_Event63,4,FRCC,11,2020-02-27,2020-03-02,2020-02-28,59,40.8,5,71.9
NERC4_Def11_Event64,4,FRCC,11,2000-11-30,2000-12-09,2000-12-06,341,40.8,10,70.2
NERC4_Def11_Event65,4,FRCC,11,2013-01-31,2013-02-06,2013-02-01,32,40.8,7,66.7
NERC4_Def11_Event66,4,FRCC,11,2015-01-25,2015-02-04,2015-01-27,27,40.8,11,84.2
NERC4_Def11_Event67,4,FRCC,11,2002-12-14,2002-12-19,2002-12-16,350,40.7,6,68.4
NERC4_Def11_Event68,4,FRCC,11,2014-12-08,2014-12-20,2014-12-11,345,40.7,13,68.4
NERC4_Def11_Event69,4,FRCC,11,1988-02-21,1988-03-03,1988-02-26,57,40.6,12,70.2
NERC4_Def11_Event70,4,FRCC,11,2018-03-08,2018-03-10,2018-03-09,68,40.6,3,77.2
NERC4_Def11_Event71,4,FRCC,11,2005-12-19,2005-12-31,2005-12-22,356,40.5,13,68.4
NERC4_Def11_Event72,4,FRCC,11,2014-11-26,2014-11-30,2014-11-28,332,40.5,5,77.2
NERC4_Def11_Event73,4,FRCC,11,2004-02-18,2004-02-23,2004-02-19,50,40.4,6,54.4
NERC4_Def11_Event74,4,FRCC,11,1999-11-28,1999-12-04,1999-12-02,336,40.4,7,75.4
NERC4_Def11_Event75,4,FRCC,11,1986-03-21,1986-03-25,1986-03-23,82,40.4,5,70.2
NERC4_Def11_Event76,4,FRCC,11,2008-10-28,2008-11-01,2008-10-29,303,40.2,5,71.9
NERC4_Def11_Event77,4,FRCC,11,1991-03-10,1991-03-13,1991-03-11,70,39.9,4,70.2
NERC4_Def11_Event78,4,FRCC,11,2017-03-15,2017-03-22,2017-03-16,75,39.8,8,57.9
NERC4_Def11_Event79,4,FRCC,11,2006-11-17,2006-11-26,2006-11-22,326,39.8,10,68.4
NERC4_Def11_Event80,4,FRCC,11,1998-12-14,1998-12-19,1998-12-18,352,39.8,6,66.7
NERC4_Def11_Event81,4,FRCC,11,2018-03-13,2018-03-18,2018-03-15,74,39.7,6,57.9
NERC4_Def11_Event82,4,FRCC,11,2004-01-28,2004-01-31,2004-01-29,29,39.6,4,66.7
NERC4_Def11_Event83,4,FRCC,11,1986-02-12,1986-02-17,1986-02-13,44,39.6,6,70.2
NERC4_Def11_Event84,4,FRCC,11,2007-01-29,2007-02-01,2007-01-30,30,39.5,4,93.0
NERC4_Def11_Event85,4,FRCC,11,2004-01-07,2004-01-18,2004-01-11,11,39.4,12,75.4
NERC4_Def11_Event86,4,FRCC,11,1981-11-21,1981-11-29,1981-11-22,326,39.3,9,47.4
NERC4_Def11_Event87,4,FRCC,11,2016-11-16,2016-11-23,2016-11-21,326,39.3,8,64.9
NERC4_Def11_Event88,4,FRCC,11,2013-03-26,2013-04-01,2013-03-27,86,39.3,7,42.1
NERC4_Def11_Event89,4,FRCC,11,1999-02-20,1999-03-09,1999-02-23,54,39.2,18,64.9
NERC4_Def11_Event90,4,FRCC,11,2002-03-04,2002-03-06,2002-03-05,64,39.2,3,80.7
NERC4_Def11_Event91,4,FRCC,11,2024-11-21,2024-12-09,2024-11-30,335,39.1,19,17.5
NERC4_Def11_Event92,4,FRCC,11,2020-12-08,2020-12-12,2020-12-09,344,39.1,5,68.4
NERC4_Def11_Event93,4,FRCC,11,2004-12-24,2004-12-30,2004-12-27,362,38.9,7,71.9
NERC4_Def11_Event94,4,FRCC,11,1986-01-12,1986-01-17,1986-01-14,14,38.9,6,64.9
NERC4_Def11_Event95,4,FRCC,11,1987-03-31,1987-04-11,1987-04-05,95,38.9,12,66.7
NERC4_Def11_Event96,4,FRCC,11,2008-11-16,2008-11-29,2008-11-19,324,38.9,14,70.2
NERC4_Def11_Event97,4,FRCC,11,2009-12-19,2009-12-24,2009-12-21,355,38.8,6,70.2
NERC4_Def11_Event98,4,FRCC,11,2017-12-09,2017-12-17,2017-12-10,344,38.7,9,68.4
NERC4_Def11_Event99,4,FRCC,11,1992-12-11,1992-12-16,1992-12-12,347,38.7,6,61.4
NERC4_Def11_Event100,4,FRCC,11,2016-02-05,2016-02-15,2016-02-11,42,38.6,11,77.2
NERC4_Def11_Event101,4,FRCC,11,2001-03-05,2001-03-12,2001-03-07,66,38.5,8,57.9
NERC4_Def11_Event102,4,FRCC,11,2012-01-12,2012-01-22,2012-01-15,15,38.5,11,42.1
NERC4_Def11_Event103,4,FRCC,11,1998-03-10,1998-03-16,1998-03-13,72,38.5,7,96.5
NERC4_Def11_Event104,4,FRCC,11,2002-12-25,2002-12-31,2002-12-26,360,38.4,7,77.2
NERC4_Def11_Event105,4,FRCC,11,2024-01-20,2024-01-22,2024-01-21,21,38.3,3,73.7
NERC4_Def11_Event106,4,FRCC,11,1984-01-28,1984-02-03,1984-02-01,32,38.3,7,64.9
NERC4_Def11_Event107,4,FRCC,11,2018-11-27,2018-11-30,2018-11-28,332,38.2,4,75.4
NERC4_Def11_Event108,4,FRCC,11,2003-12-06,2003-12-09,2003-12-07,341,38.2,4,71.9
NERC4_Def11_Event109,4,FRCC,11,1984-11-12,1984-11-18,1984-11-13,318,38.2,7,71.9
NERC4_Def11_Event110,4,FRCC,11,2007-12-17,2007-12-20,2007-12-17,351,38.2,4,71.9
NERC4_Def11_Event111,4,FRCC,11,1984-01-01,1984-01-09,1984-01-01,1,37.9,9,89.5
NERC4_Def11_Event112,4,FRCC,11,2019-12-02,2019-12-08,2019-12-03,337,37.8,7,56.1
NERC4_Def11_Event113,4,FRCC,11,2015-01-06,2015-01-11,2015-01-08,8,37.7,6,71.9
NERC4_Def11_Event114,4,FRCC,11,1997-12-05,1997-12-09,1997-12-07,341,37.7,5,71.9
NERC4_Def11_Event115,4,FRCC,11,2013-02-15,2013-02-21,2013-02-18,49,37.5,7,64.9
NERC4_Def11_Event116,4,FRCC,11,1987-01-22,1987-02-02,1987-01-24,24,37.5,12,64.9
NERC4_Def11_Event117,4,FRCC,11,1987-02-08,1987-02-15,1987-02-10,41,37.4,8,71.9
NERC4_Def11_Event118,4,FRCC,11,1999-12-24,1999-12-31,1999-12-26,360,37.4,8,82.5
NERC4_Def11_Event119,4,FRCC,11,2020-12-01,2020-12-04,2020-12-02,337,37.3,4,70.2
NERC4_Def11_Event120,4,FRCC,11,1982-12-17,1982-12-23,1982-12-18,352,37.2,7,84.2
NERC4_Def11_Event121,4,FRCC,11,1985-01-04,1985-01-17,1985-01-13,13,37.2,14,78.9
NERC4_Def11_Event122,4,FRCC,11,1980-12-12,1980-12-31,1980-12-21,356,37.1,20,59.6
NERC4_Def11_Event123,4,FRCC,11,1988-03-15,1988-03-18,1988-03-16,76,36.8,4,98.2
NERC4_Def11_Event124,4,FRCC,11,1988-02-05,1988-02-18,1988-02-13,44,36.7,14,66.7
NERC4_Def11_Event125,4,FRCC,11,1995-01-15,1995-01-28,1995-01-25,25,36.6,14,68.4
NERC4_Def11_Event126,4,FRCC,11,2020-12-25,2020-12-29,2020-12-26,361,36.5,5,86.0
NERC4_Def11_Event127,4,FRCC,11,1993-12-12,1993-12-31,1993-12-12,346,36.5,20,61.4
NERC4_Def11_Event128,4,FRCC,11,1985-02-07,1985-02-20,1985-02-14,45,36.4,14,64.9
NERC4_Def11_Event129,4,FRCC,11,2014-01-15,2014-01-31,2014-01-23,23,36.4,17,64.9
NERC4_Def11_Event130,4,FRCC,11,1987-01-02,1987-01-15,1987-01-08,8,36.4,14,56.1
NERC4_Def11_Event131,4,FRCC,11,2008-02-27,2008-03-03,2008-02-28,59,36.3,6,68.4
NERC4_Def11_Event132,4,FRCC,11,2010-02-06,2010-02-21,2010-02-14,45,36.3,16,73.7
NERC4_Def11_Event133,4,FRCC,11,2010-02-24,2010-03-10,2010-03-05,64,36.3,15,71.9
NERC4_Def11_Event134,4,FRCC,11,2006-01-04,2006-01-10,2006-01-07,7,36.2,7,78.9
NERC4_Def11_Event135,4,FRCC,11,2021-01-04,2021-01-23,2021-01-10,10,36.2,20,35.1
NERC4_Def11_Event136,4,FRCC,11,2017-01-05,2017-01-12,2017-01-08,8,36.1,8,70.2
NERC4_Def11_Event137,4,FRCC,11,2009-02-16,2009-03-11,2009-03-03,62,35.9,24,12.3
